global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch,primary_solver_batch,secondary_solver_batch
242800,0.000587,0.000928,0.003074,0.005522,0.001138,0.000997,0.000996,0.002118,0.001299,0.000686,0.000173,0.000178
242900,0.000586,0.000969,0.003076,0.007279,0.001145,0.000996,0.000994,0.002089,0.001450,0.000730,0.000184,0.000181
243000,0.000583,0.000936,0.003074,0.007163,0.001127,0.000996,0.000998,0.002119,0.001221,0.000673,0.000169,0.000161
243100,0.000592,0.001040,0.003073,0.006351,0.001130,0.000999,0.001000,0.002154,0.001156,0.000606,0.000148,0.000162
243200,0.000611,0.001000,0.003076,0.006590,0.001149,0.000995,0.000994,0.002128,0.001174,0.000718,0.000154,0.000183
243300,0.000581,0.000978,0.003087,0.006578,0.001126,0.000997,0.000999,0.002134,0.001400,0.000630,0.000162,0.000165
243400,0.000588,0.000997,0.003073,0.006764,0.001129,0.000995,0.000996,0.002111,0.001333,0.000720,0.000170,0.000172
243500,0.000610,0.000995,0.003077,0.007327,0.001121,0.000994,0.000995,0.002140,0.001350,0.000569,0.000167,0.000167
243600,0.000622,0.000986,0.003070,0.007209,0.001111,0.000996,0.000996,0.002141,0.001189,0.000625,0.000167,0.000165
243700,0.000591,0.000980,0.003076,0.006783,0.001138,0.000995,0.000994,0.002103,0.001280,0.000675,0.000161,0.000182
243800,0.000604,0.000954,0.003077,0.006577,0.001137,0.000993,0.000997,0.002116,0.001282,0.000728,0.000168,0.000167
243900,0.000582,0.000944,0.003079,0.006490,0.001135,0.000994,0.000998,0.002151,0.001653,0.000664,0.000147,0.000170
244000,0.000613,0.001000,0.003077,0.006581,0.001131,0.000997,0.000997,0.002115,0.001122,0.000692,0.000162,0.000156
244100,0.000639,0.000997,0.003078,0.007657,0.001134,0.000996,0.000996,0.002146,0.001187,0.000627,0.000159,0.000186
244200,0.000622,0.000924,0.003079,0.006556,0.001131,0.000998,0.000995,0.002139,0.001307,0.000718,0.000185,0.000172
244300,0.000594,0.001005,0.003077,0.007463,0.001122,0.000997,0.000995,0.002123,0.001418,0.000610,0.000179,0.000173
244400,0.000604,0.000915,0.003072,0.007409,0.001124,0.000996,0.000996,0.002108,0.001205,0.000663,0.000178,0.000166
244500,0.000605,0.000953,0.003079,0.007443,0.001137,0.000995,0.000996,0.002125,0.001170,0.000599,0.000166,0.000167
244600,0.000580,0.000955,0.003073,0.006760,0.001138,0.000998,0.001001,0.002105,0.001273,0.000611,0.000148,0.000172
244700,0.000595,0.000937,0.003075,0.006839,0.001132,0.000995,0.000996,0.002150,0.001314,0.000580,0.000160,0.000170
244800,0.000569,0.001032,0.003083,0.007065,0.001142,0.000994,0.000992,inf,0.001596,0.000689,0.000174,0.000156
244900,0.000577,0.001058,0.003076,0.006038,0.001134,0.000997,0.000994,0.002185,0.001063,0.000750,0.000179,0.000165
245000,0.000601,0.000936,0.003073,0.006054,0.001133,0.000997,0.000997,0.002091,0.001117,0.000651,0.000180,0.000182
245100,0.000605,0.000964,0.003085,0.007236,0.001142,0.001000,0.000998,0.002161,0.001297,0.000645,0.000170,0.000157
245200,0.000588,0.001007,0.003072,0.006195,0.001135,0.000997,0.000997,0.002121,0.001329,0.000643,0.000161,0.000176
245300,0.000601,0.000938,0.003073,0.007731,0.001152,0.000999,0.001000,0.002112,0.001400,0.000685,0.000165,0.000172
245400,0.000581,0.000945,0.003075,0.007194,0.001119,0.000996,0.000996,0.002166,0.001396,0.000593,0.000186,0.000173
245500,0.000627,0.000978,0.003078,0.006107,0.001139,0.000996,0.000994,0.002149,0.001344,0.000627,0.000164,0.000170
245600,0.000615,0.000996,0.003080,0.007267,0.001134,0.001001,0.000998,0.002180,0.001160,0.000722,0.000155,0.000178
245700,0.000594,0.000927,0.003076,0.006216,0.001131,0.000994,0.000995,0.002145,0.001618,0.000672,0.000181,0.000165
245800,0.000594,0.000914,0.003077,0.006398,0.001129,0.000995,0.000995,0.002138,0.001240,0.000652,0.000169,0.000170
245900,0.000614,0.000921,0.003077,0.005916,0.001140,0.000996,0.000995,0.002194,0.001161,0.000675,0.000170,0.000172
246000,0.000669,0.000971,0.003071,0.007792,0.001145,0.000997,0.000999,0.002133,0.001216,0.000652,0.000152,0.000159
246100,0.000614,0.000874,0.003076,0.007307,0.001137,0.000996,0.000994,0.002148,0.001362,0.000707,0.000154,0.000177
246200,0.000597,0.000987,0.003073,0.006773,0.001126,0.000996,0.000998,0.002167,0.001416,0.000704,0.000165,0.000165
246300,0.000585,0.001031,0.003081,0.006413,0.001138,0.000999,0.000998,0.002101,0.001359,0.000650,0.000157,0.000167
246400,0.000580,0.001015,0.003069,0.006735,0.001139,0.000992,0.000990,0.002135,0.001362,0.000670,0.000162,0.000167
246500,0.000646,0.001026,0.003078,0.006811,0.001128,0.000995,0.000997,0.002145,0.001357,0.000675,0.000172,0.000160
246600,0.000567,0.000973,0.003073,0.006793,0.001138,0.001001,0.001000,0.002160,0.001197,0.000673,0.000159,0.000169
246700,0.000576,0.000931,0.003083,0.007358,0.001141,0.000996,0.000995,0.002162,0.001249,0.000625,0.000159,0.000158
246800,0.000588,0.001018,0.003078,0.005963,0.001125,0.000994,0.000993,0.002165,0.001144,0.000592,0.000168,0.000159
246900,0.000593,0.000964,0.003073,0.006560,0.001125,0.000996,0.000998,0.002095,0.001113,0.000580,0.000186,0.000182
247000,0.000614,0.000981,0.003071,0.007382,0.001134,0.001001,0.001002,0.002121,0.001133,0.000634,0.000176,0.000172
247100,0.000591,0.001002,0.003075,0.006780,0.001132,0.000992,0.000994,0.002151,0.001268,0.000586,0.000151,0.000164
247200,0.000588,0.000911,0.003085,0.006106,0.001128,0.000996,0.000995,0.002132,0.001430,0.000692,0.000152,0.000173
247300,0.000606,0.000991,0.003080,0.006401,0.001141,0.000995,0.000997,0.002131,0.001137,0.000600,0.000178,0.000177
247400,0.000583,0.000952,0.003077,0.006575,0.001126,0.000996,0.000996,0.002070,0.001331,0.000660,0.000167,0.000167
247500,0.000602,0.000989,0.003075,0.007012,0.001132,0.000993,0.000994,0.002154,0.001365,0.000649,0.000164,0.000176
247600,0.000614,0.000980,0.003080,0.006582,0.001139,0.001000,0.000996,0.002085,0.001149,0.000698,0.000168,0.000168
247700,0.000601,0.000980,0.003070,0.007838,0.001145,0.000994,0.000993,0.002089,0.001119,0.000640,0.000155,0.000166
247800,0.000597,0.000889,0.003075,0.006570,0.001128,0.000998,0.000994,0.002140,0.001448,0.000601,0.000167,0.000175
247900,0.000598,0.000999,0.003074,0.006343,0.001131,0.001000,0.000997,0.002118,0.001192,0.000697,0.000166,0.000161
248000,0.000595,0.000987,0.003075,0.006809,0.001134,0.000995,0.000995,0.002110,0.001523,0.000557,0.000181,0.000194
248100,0.000559,0.000950,0.003077,0.007334,0.001122,0.000997,0.000997,0.002189,0.001143,0.000661,0.000150,0.000175
248200,0.000582,0.001176,0.003077,0.006913,0.001121,0.000994,0.000995,0.002158,0.001129,0.000626,0.000160,0.000165
248300,0.000610,0.000956,0.003075,0.006341,0.001141,0.000994,0.000996,0.002140,0.001246,0.000625,0.000163,0.000167
248400,0.000629,0.001121,0.003076,0.006903,0.001132,0.001036,0.000994,0.002173,0.001176,0.000702,0.000180,0.000167
248500,0.000567,0.000939,0.003071,0.007290,0.001127,0.001000,0.000999,0.002134,0.001310,0.000661,0.000173,0.000160
248600,0.000569,0.001040,0.003077,0.007098,0.001139,0.000998,0.000994,0.002111,0.001363,0.000673,0.000157,0.000175
248700,0.000573,0.000954,0.003074,0.006470,0.001145,0.000996,0.000994,0.002126,0.001287,0.000577,0.000165,0.000173
248800,0.000569,0.000897,0.003075,0.006416,0.001134,0.000995,0.000996,0.002139,0.001210,0.000640,0.000171,0.000169
248900,0.000591,0.001002,0.003083,0.006992,0.001136,0.000998,0.000995,0.002131,0.001395,0.000637,0.000161,0.000161
249000,0.000612,0.000954,0.003073,0.006122,0.001142,0.001001,0.000999,0.002094,0.002031,0.000756,0.000161,0.000167
249100,0.000600,0.000995,0.003078,0.005720,0.001131,0.000996,0.000997,0.002114,0.001197,0.000578,0.000170,0.000169
249200,0.000566,0.000922,0.003079,0.007025,0.001139,0.000997,0.000998,0.002146,0.001047,0.000656,0.000156,0.000162
249300,0.000553,0.000969,0.003074,0.006638,0.001134,0.000997,inf,0.002176,0.001331,0.000622,0.000145,0.000169
249400,0.000606,0.000920,0.003077,0.006996,0.001131,0.000994,0.000994,0.002106,0.001277,0.000602,0.000184,0.000169
249500,0.000546,0.000959,0.003074,0.007795,0.001145,0.000998,0.001000,0.002141,0.001309,0.000582,0.000163,0.000165
249600,0.000605,0.001027,0.003076,0.007429,0.001156,0.000996,0.000997,0.002104,0.001178,0.000660,0.000142,0.000171
249700,0.000561,0.000942,0.003075,0.006578,0.001124,0.000995,0.000995,0.002128,0.001126,0.000672,0.000167,0.000169
249800,0.000621,0.001000,0.003076,0.006935,0.001134,0.000995,0.000995,0.002152,0.001314,0.000662,0.000163,0.000156
249900,0.000595,0.001027,0.003064,0.006318,0.001125,0.000998,0.000998,0.002135,0.001281,0.000698,0.000159,0.000169
250000,0.000601,0.000987,0.003084,0.006085,0.001145,0.000994,0.000995,0.002169,0.001123,0.000626,0.000164,0.000171
250100,0.000574,0.001000,0.003073,0.007163,0.001127,0.000994,0.000995,0.002144,0.001436,0.000673,0.000179,0.000169
250200,0.000586,0.000958,0.003074,0.006745,0.001152,0.000993,0.000996,0.002137,0.001087,0.000660,0.000171,0.000165
250300,0.000590,0.000988,0.003077,0.006781,0.001127,0.000995,0.000994,0.002120,0.001240,0.000658,0.000173,0.000162
250400,0.000642,0.000958,0.003075,0.007570,0.001136,0.000994,0.000996,0.002121,0.001141,0.000638,0.000172,0.000157
250500,0.000593,0.001010,0.003087,0.006591,0.001125,0.001000,0.001004,0.002125,0.001259,0.000591,0.000159,0.000174
250600,0.000562,0.000875,0.003078,0.006020,0.001129,0.000995,0.000996,0.002134,0.001383,0.000673,0.000165,0.000170
250700,0.000581,0.000980,0.003075,0.006027,0.001133,0.000995,0.000998,0.002110,0.001169,0.000679,0.000159,0.000162
250800,0.000597,0.000921,0.003078,0.005626,0.001133,0.000998,0.000997,0.002102,0.001399,0.000673,0.000167,0.000174
250900,0.000637,0.001010,0.003072,0.006961,0.001132,0.001001,0.000998,0.002142,0.001128,0.000642,0.000158,0.000158
251000,0.000586,0.000983,0.003077,0.006772,0.001139,0.000993,0.000998,0.002098,0.001511,0.000702,0.000182,0.000169
251100,0.000625,0.000967,0.003073,0.006970,0.001138,0.000999,0.000995,0.002137,0.001308,0.000671,0.000159,0.000177
251200,0.000568,0.000995,0.003081,0.005947,0.001134,0.000997,0.000995,0.002091,0.001248,0.000667,0.000165,0.000163
251300,0.000574,0.000919,0.003068,0.006924,0.001114,0.000995,0.000996,0.002123,0.001393,0.000728,0.000165,0.000161
251400,0.000603,0.000972,0.003077,0.006218,0.001142,0.000994,0.000996,0.002116,0.001214,0.000674,0.000163,0.000168
251500,0.000600,0.000910,inf,0.007031,0.001126,0.000997,0.000996,0.002129,0.001340,0.000666,0.000163,0.000161
251600,0.000605,0.000974,0.003079,0.006738,0.001132,0.000994,0.000996,0.002193,0.001441,0.000663,0.000166,0.000176
251700,0.000580,0.000918,0.003069,0.006801,0.001134,0.000995,0.000993,0.002108,0.001259,0.000714,0.000177,0.000182
251800,0.000599,0.000980,0.003074,0.006034,0.001135,0.000998,0.001000,0.002117,0.001280,0.000666,0.000170,0.000174
251900,0.000604,0.000977,0.003073,0.007693,0.001125,0.000998,0.000997,0.002129,0.001205,0.000615,0.000162,0.000160
252000,0.000597,0.001012,0.003078,0.006778,0.001145,0.000993,0.000999,0.002158,0.001167,0.000700,0.000157,0.000179
252100,0.000551,0.000953,0.003078,0.007300,0.001133,0.000997,0.000996,0.002133,0.001277,0.000638,0.000168,0.000173
252200,0.000620,0.000968,0.003078,0.007115,0.001145,0.000995,0.000995,0.002157,0.001300,0.000578,0.000163,0.000161
252300,0.000579,0.000981,0.003080,0.007592,0.001128,0.000993,0.000996,0.002154,0.001248,0.000631,0.000165,0.000166
252400,0.000595,0.001022,0.003077,0.006345,0.001156,0.000997,0.000998,0.002152,0.001091,0.000674,0.000170,0.000156
252500,0.000603,0.000953,0.003079,0.006940,0.001137,0.000997,0.000999,0.002096,0.001164,inf,0.000165,0.000163
252600,0.000625,0.001014,0.003073,0.005912,0.001151,0.000995,0.000996,0.002080,0.001248,0.000694,0.000167,0.000177
252700,0.000571,0.000964,0.003076,0.006961,0.001140,0.000994,0.000996,0.002124,0.001058,inf,0.000179,0.000161
252800,0.000570,0.000989,0.003076,0.006545,0.001146,0.000994,0.000995,0.002107,0.001304,0.000673,0.000163,0.000170
252900,0.000593,0.000996,0.003071,0.006990,0.001135,0.000997,0.001000,0.002127,0.001447,0.000559,0.000167,0.000170
253000,0.000564,0.000903,0.003077,0.006575,0.001147,0.000994,0.000994,0.002121,0.001159,0.000659,0.000156,0.000175
253100,0.000590,0.000979,0.003080,0.006596,0.001146,0.001000,0.000998,0.002074,0.001184,0.000638,0.000168,0.000166
253200,0.000589,0.000893,0.003076,0.006771,0.001141,0.000997,0.000998,0.002113,0.001135,0.000651,0.000155,0.000168
253300,0.000610,0.000986,0.003073,0.006118,0.001141,0.000995,0.000995,0.002109,0.001156,0.000656,0.000146,0.000170
253400,0.000573,0.000948,0.003075,0.006286,0.001136,0.000996,0.000993,0.002093,0.001258,0.000615,0.000149,0.000168
253500,0.000603,0.001031,0.003076,0.005944,0.001139,0.000998,0.000997,0.002136,0.001166,0.000626,0.000189,0.000176
253600,0.000604,0.000993,0.003075,0.006522,0.001134,0.000994,0.000997,0.002186,0.001333,0.000610,0.000157,0.000167
253700,0.000629,0.001039,0.003081,0.008661,0.001137,0.000993,0.000997,0.002116,0.001345,0.000716,0.000175,0.000169
253800,0.000589,0.000958,0.003081,0.006788,0.001134,0.000998,0.000997,0.002112,0.001239,0.000710,0.000167,0.000181
253900,0.000588,0.000960,0.003075,0.006371,0.001139,0.001000,0.000997,0.002144,0.001098,0.000737,0.000148,0.000160
254000,0.000642,0.001001,0.003079,0.007172,0.001146,0.000993,0.000996,0.002114,0.001175,0.000690,0.000156,0.000168
254100,0.000610,0.000978,0.003076,0.005875,0.001132,0.000999,0.000995,0.002136,0.001070,0.000654,0.000143,0.000179
254200,0.000587,0.000928,0.003073,0.006466,0.001141,0.000995,0.000996,0.002116,0.001494,0.000616,0.000181,0.000183
254300,0.000639,0.001032,0.003077,0.007287,0.001136,0.000995,0.000995,0.002137,0.001026,0.000639,0.000157,0.000168
254400,0.000591,0.001032,0.003065,0.006574,0.001137,0.000999,0.000998,0.002141,0.001511,0.000611,0.000170,0.000164
254500,0.000569,0.000976,0.003079,0.007184,0.001127,0.000996,0.000998,0.002164,0.001433,0.000632,0.000161,0.000182
254600,0.000628,0.000967,0.003073,0.006986,0.001147,0.000994,0.000995,0.002165,0.001381,0.000631,0.000180,0.000166
254700,0.000588,0.000936,0.003078,0.005428,0.001137,0.000996,0.000997,0.002136,0.001146,0.000621,0.000172,0.000169
254800,0.000606,0.000931,0.003075,0.007318,0.001135,0.000996,0.000993,0.002143,0.001109,0.000718,0.000160,0.000164
254900,0.000598,0.000920,0.003083,0.007142,0.001140,0.000998,0.000997,0.002208,0.001307,0.000870,0.000161,0.000168
255000,0.000579,0.000939,0.003073,0.006750,0.001136,0.000997,0.000996,0.002112,0.001610,0.000626,0.000176,0.000171
255100,0.000606,0.000975,0.003073,0.006926,0.001138,0.001000,0.001001,0.002160,0.001377,0.000587,0.000167,0.000177
255200,0.000574,0.000983,0.003077,0.007488,0.001132,0.000996,0.000996,0.002148,0.001427,0.000689,0.000153,0.000178
255300,0.000605,0.000960,0.003084,0.006399,0.001126,0.000996,0.000996,0.002132,0.001178,0.000661,0.000154,0.000164
255400,0.000625,0.001019,0.003081,0.006995,0.001135,0.000999,0.000996,0.002109,0.001358,0.000662,0.000175,0.000181
255500,0.000603,0.000963,0.003074,0.006255,0.001132,0.000996,0.000998,0.002114,0.001220,0.000640,0.000164,0.000166
255600,0.000613,0.000963,0.003079,0.005627,0.001150,0.000993,0.000996,0.002145,0.001194,0.000601,0.000170,0.000172
255700,0.000571,0.000976,0.003072,0.006501,0.001162,0.000997,0.000998,0.002116,0.001288,0.000711,0.000157,0.000167
255800,0.000615,0.001013,0.003072,0.006578,0.001132,0.000995,0.000996,0.002111,0.001178,0.000695,0.000160,0.000174
255900,0.000594,0.000979,0.003075,0.006795,0.001119,0.000995,0.000996,0.002145,0.001227,0.000530,0.000163,0.000168
256000,0.000571,0.000966,0.003074,0.006772,0.001140,0.000996,0.000993,0.002154,0.001099,0.000674,0.000166,0.000174
256100,0.000607,0.000971,0.003072,0.007940,0.001139,0.000998,0.000997,0.002126,0.001182,0.000694,0.000144,0.000159
256200,0.000590,0.001020,0.003070,0.006592,0.001140,0.000991,0.000992,0.002129,0.001140,0.000489,0.000153,0.000167
256300,0.000587,0.000994,0.003079,0.006948,0.001145,0.000996,0.000994,0.002117,0.001133,0.000658,0.000149,0.000162
256400,0.000579,0.000953,0.003077,0.005861,0.001145,0.000999,0.001000,0.002126,0.001203,0.000628,0.000161,0.000190
256500,0.000621,0.000949,0.003083,0.006561,0.001135,0.000999,0.000993,0.002135,0.001197,0.000627,0.000198,0.000160
256600,0.000561,0.000944,0.003072,0.006964,0.001124,0.000997,0.000994,0.002125,0.001407,0.000635,0.000177,0.000161
256700,0.000600,0.000948,0.003076,0.007807,0.001149,0.000995,0.000995,0.002133,0.001099,0.000592,0.000181,0.000166
256800,0.000584,0.000965,0.003078,0.006991,0.001128,0.000997,0.000999,0.002116,0.001103,0.000685,0.000164,0.000165
256900,0.000601,0.001002,0.003075,0.006318,0.001126,0.000995,0.000994,0.002121,0.001214,0.000680,0.000160,0.000168
257000,0.000598,0.000924,0.003083,0.007185,0.001138,0.000998,0.000998,0.002133,0.001256,0.000652,0.000169,0.000168
257100,0.000621,0.000930,0.003076,0.006949,0.001125,0.000998,0.000992,0.002157,0.001260,0.000702,0.000161,0.000175
257200,0.000605,0.000895,0.003077,0.006484,0.001134,0.000998,0.000995,0.002128,0.001227,0.000635,0.000158,0.000175
257300,0.000606,0.000925,0.003074,0.006588,0.001138,0.000995,0.000995,0.002103,0.001045,0.000795,0.000182,0.000164
257400,0.000655,0.000877,0.003073,0.006623,0.001133,0.000996,0.000996,0.002116,0.001331,0.000674,0.000159,0.000154
257500,0.000606,0.000874,0.003076,0.006729,0.001136,0.000996,0.000995,0.002103,0.001172,0.000649,0.000152,0.000186
257600,0.000580,0.000921,0.003078,0.007769,0.001125,0.000997,0.000996,0.002140,0.001223,0.000694,0.000166,0.000164
257700,0.000593,0.000903,0.003070,0.006565,0.001138,0.000998,0.000997,0.002143,0.001270,0.000655,0.000175,0.000166
257800,0.000610,0.001015,0.003077,0.006758,0.001135,0.000996,0.000997,0.002118,0.001252,inf,0.000166,0.000175
257900,0.000593,0.000998,0.003077,0.007499,0.001145,0.000994,0.000995,0.002125,0.001202,0.000625,0.000172,0.000165
258000,0.000608,0.000912,0.003074,0.006611,0.001140,0.000996,0.000988,0.002123,0.001192,0.000626,0.000151,0.000171
258100,0.000596,0.000914,0.003075,0.007362,0.001126,0.000992,0.000996,0.002147,0.001490,0.000649,0.000168,0.000166
258200,0.000607,0.000985,0.003074,0.006532,0.001133,0.000996,0.000994,0.002120,0.001091,0.000625,0.000151,0.000159
258300,0.000607,0.000955,0.003078,0.006759,0.001136,0.000999,0.000998,0.002124,0.001168,0.000623,0.000155,0.000159
258400,0.000621,0.000971,0.003070,0.006325,0.001139,0.000996,0.000996,0.002132,0.001123,0.000649,0.000158,0.000165
258500,0.000596,0.001002,0.003076,0.007072,0.001136,0.000994,0.000997,0.002132,0.001167,0.000647,0.000168,0.000169
258600,0.000622,0.000980,0.003067,0.006970,0.001124,0.000997,0.000996,0.002136,0.001272,0.000647,0.000178,0.000185
258700,0.000562,0.001030,0.003082,0.005991,0.001134,0.000994,0.000995,0.002108,0.001403,0.000581,0.000164,0.000173
258800,0.000578,0.000935,0.003071,0.006745,0.001134,0.001005,0.001001,0.002091,0.001238,0.000694,0.000197,0.000182
258900,0.000619,0.000987,0.003076,0.007574,0.001139,0.000996,0.000994,0.002117,0.001145,0.000689,0.000172,0.000161
259000,0.000595,0.001016,0.003077,0.007155,0.001133,0.000997,0.000999,0.002070,0.001335,0.000656,0.000164,0.000171
259100,0.000571,0.000920,0.003075,0.005540,0.001135,0.000995,0.000995,0.002132,0.001345,0.000646,0.000175,0.000168
259200,0.000560,0.000964,0.003079,0.007107,0.001126,0.000996,0.000995,0.002093,0.001271,0.000706,0.000160,0.000163
259300,0.000590,0.000930,0.003067,0.006557,0.001127,0.000998,0.001001,0.002135,0.001346,0.000683,0.000168,0.000157
259400,0.000636,0.000929,0.003076,0.006437,0.001132,0.000998,0.000996,0.002135,0.001169,0.000718,0.000152,0.000160
259500,0.000583,0.001026,0.003075,0.006815,0.001130,0.000995,0.000994,0.002143,0.001329,0.000673,0.000150,0.000160
259600,0.000593,0.001025,0.003079,0.007802,0.001131,0.000997,0.000994,0.002132,0.001294,0.000670,0.000156,0.000159
