global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch
401600,0.000532,0.000970,0.001844,0.007292,0.000783,0.000761,0.000747,0.002226,0.001472,0.001430
401700,0.000548,0.001037,0.001800,0.006869,0.000769,0.000759,0.000727,0.002233,0.001538,0.001461
401800,0.000524,0.000975,0.001833,0.006677,0.000783,0.000766,0.000775,0.002269,0.001501,0.001337
401900,0.000532,0.001002,0.001885,0.006800,0.000788,0.000761,0.000751,0.002231,0.001498,0.001423
402000,0.000529,0.001030,0.001854,0.006772,0.000752,0.000748,0.000748,0.002213,0.001504,0.001371
402100,0.000531,0.000966,0.001852,0.007010,0.000785,0.000737,0.000744,0.002229,0.001481,0.001401
402200,0.000527,0.001003,0.001841,0.007286,0.000787,0.000753,0.000734,0.002251,0.001493,0.001321
402300,0.000514,0.000999,0.001814,0.007213,0.000775,0.000762,0.000741,0.002235,0.001468,0.001347
402400,0.000547,0.001017,0.001882,0.006147,0.000769,0.000735,0.000748,0.002254,0.001528,0.001391
402500,0.000543,0.000998,0.001851,0.006803,0.000779,0.000736,0.000761,0.002250,0.001528,0.001375
402600,0.000528,0.000967,0.001859,0.006166,0.000770,0.000735,0.000765,0.002269,0.001491,0.001445
402700,0.000541,0.000996,0.001820,0.006793,0.000770,0.000719,0.000748,0.002247,0.001496,0.001537
402800,0.000510,0.000983,0.001864,0.006375,0.000788,0.000720,0.000753,0.002212,0.001495,0.001388
402900,0.000534,0.001043,0.001838,0.006908,0.000769,0.000735,0.000773,0.002224,0.001479,0.001310
403000,0.000533,0.000993,0.001836,0.006703,0.000773,0.000717,0.000767,0.002223,0.001480,0.001345
403100,0.000541,0.001003,0.001859,0.006646,0.000797,0.000739,0.000736,0.002239,0.001510,0.001478
403200,0.000543,0.001024,0.001863,0.007305,0.000786,0.000748,0.000743,0.002235,0.001504,0.001465
403300,0.000527,0.001032,0.001840,0.006279,0.000769,0.000748,0.000758,0.002218,0.001478,0.001421
403400,0.000534,0.001020,0.001817,0.006782,0.000752,0.000756,0.000773,0.002226,0.001516,0.001458
403500,0.000513,0.000983,0.001866,0.007489,0.000776,0.000750,0.000744,0.002222,0.001554,0.001400
403600,0.000540,0.000992,0.001832,0.007230,0.000787,0.000730,0.000735,0.002226,0.001504,0.001323
403700,0.000523,0.000975,0.001851,0.006357,0.000782,0.000735,0.000741,0.002251,0.001517,0.001423
403800,0.000532,0.001000,0.001827,0.006879,0.000772,0.000719,0.000758,0.002218,0.001503,0.001412
403900,0.000521,0.001001,0.001830,0.006459,0.000774,0.000738,0.000757,0.002246,0.001547,0.001287
404000,0.000543,0.000969,0.001850,0.007181,0.000774,0.000738,0.000767,0.002225,0.001528,0.001344
404100,0.000539,0.001038,0.001845,0.007224,0.000777,0.000732,0.000745,0.002227,0.001456,0.001440
404200,0.000525,0.001054,0.001874,0.007411,0.000776,0.000740,0.000769,0.002214,0.001480,0.001511
404300,0.000558,0.000970,0.001844,0.006698,0.000776,0.000749,0.000755,0.002233,0.001525,0.001455
404400,0.000545,0.000997,0.001847,0.006677,0.000763,0.000739,0.000729,0.002214,0.001490,0.001325
404500,0.000529,0.000997,0.001848,0.006249,0.000772,0.000762,0.000756,0.002262,0.001511,0.001396
404600,0.000548,0.000945,0.001818,0.005851,0.000779,0.000730,0.000734,0.002235,0.001478,0.001548
404700,0.000515,0.001020,0.001851,0.006903,0.000777,0.000730,0.000741,0.002249,0.001515,0.001435
404800,0.000521,0.001017,0.001860,0.006778,0.000764,0.000741,0.000762,0.002212,0.001486,0.001366
404900,0.000553,0.001053,0.001812,0.006603,0.000775,0.000754,0.000767,0.002224,0.001514,0.001325
405000,0.000527,0.001042,0.001860,0.007624,0.000785,0.000741,0.000756,0.002244,0.001494,0.001492
405100,0.000524,0.000951,0.001848,0.006280,0.000762,0.000767,0.000781,0.002236,0.001514,0.001400
405200,0.000523,0.000968,0.001864,0.006889,0.000771,0.000742,0.000762,0.002228,0.001511,0.001368
405300,0.000525,0.000965,0.001866,0.006267,0.000772,0.000766,0.000741,0.002246,0.001510,0.001396
405400,0.000516,0.001013,0.001826,0.006605,0.000748,0.000763,0.000741,0.002232,0.001512,0.001314
405500,0.000520,0.001015,0.001864,0.007305,0.000796,0.000745,0.000759,0.002225,0.001583,0.001375
405600,0.000525,0.001067,0.001841,0.006690,0.000761,0.000748,0.000732,0.002237,0.001452,0.001400
405700,0.000544,0.001027,0.001845,0.006898,0.000780,0.000735,0.000744,0.002236,0.001500,0.001440
405800,0.000556,0.000977,0.001851,0.007430,0.000775,0.000742,0.000719,0.002235,0.001480,0.001353
405900,0.000532,0.000956,0.001849,0.006880,0.000766,0.000730,0.000775,0.002269,0.001503,0.001290
406000,0.000527,0.001057,0.001816,0.006971,0.000773,0.000755,0.000737,0.002225,0.001518,0.001450
406100,0.000527,0.001025,0.001864,0.006779,0.000770,0.000745,0.000742,0.002212,0.001524,0.001379
406200,0.000529,0.000995,0.001830,0.006883,0.000781,0.000762,0.000760,0.002225,0.001545,0.001337
406300,0.000523,0.000965,0.001907,0.006673,0.000781,0.000736,0.000747,0.002233,0.001513,0.001475
406400,0.000528,0.001035,0.001840,0.006482,0.000773,0.000737,0.000762,0.002236,0.001507,0.001313
406500,0.000510,0.000999,0.001837,0.007508,0.000761,0.000735,0.000737,0.002235,0.001516,0.001339
406600,0.000518,0.001063,0.001842,0.007140,0.000770,0.000731,0.000744,0.002223,0.001481,0.001344
406700,0.000529,0.000978,0.001846,0.007305,0.000778,0.000724,0.000736,0.002258,0.001506,0.001404
406800,0.000528,0.000966,0.001909,0.006768,0.000786,0.000761,0.000753,0.002213,0.001480,0.001427
406900,0.000530,0.001010,0.001862,0.007086,0.000770,0.000738,0.000780,0.002250,0.001496,0.001435
407000,0.000528,0.000956,0.001840,0.007415,0.000794,0.000724,0.000738,0.002219,0.001481,0.001397
407100,0.000540,0.001042,0.001856,0.006579,0.000786,0.000705,0.000753,0.002219,0.001505,0.001318
407200,0.000526,0.001113,0.001875,0.006889,0.000790,0.000758,0.000747,0.002262,0.001470,0.001352
407300,0.000521,0.001014,0.001797,0.006776,0.000789,0.000726,0.000731,0.002221,0.001535,0.001374
407400,0.000529,0.001009,0.001864,0.006389,0.000764,0.000757,0.000753,0.002237,0.001511,0.001390
407500,0.000521,0.000963,0.001815,0.006354,0.000800,0.000762,0.000766,0.002217,0.001494,0.001343
407600,0.000532,0.001052,0.001875,0.006774,0.000780,0.000739,0.000752,0.002211,0.001479,0.001347
407700,0.000518,0.001059,0.001826,0.006490,0.000764,0.000742,0.000749,0.002245,0.001514,0.001359
407800,0.000528,0.001012,0.001823,0.006779,0.000781,0.000746,0.000752,0.002229,0.001493,0.001321
407900,0.000506,0.001054,0.001847,0.006686,0.000772,0.000737,0.000755,0.002228,0.001510,0.001313
408000,0.000525,0.000972,0.001840,0.007107,0.000769,0.000740,0.000734,0.002224,0.001498,0.001387
408100,0.000527,0.000982,0.001857,0.006358,0.000777,0.000728,0.000769,0.002217,0.001517,0.001480
408200,0.000521,0.001056,0.001845,0.006581,0.000782,0.000738,0.000735,0.002250,0.001528,0.001416
408300,0.000561,0.001027,0.001838,0.006868,0.000790,0.000746,0.000739,0.002229,0.001501,0.001353
408400,0.000525,0.001009,0.001848,0.006589,0.000782,0.000726,0.000775,0.002219,0.001521,0.001384
408500,0.000510,0.001052,0.001836,0.007002,0.000774,0.000757,0.000783,0.002248,0.001521,0.001354
408600,0.000520,0.001017,0.001839,0.006804,0.000773,0.000732,0.000759,0.002216,0.001471,0.001314
408700,0.000513,0.001043,0.001891,0.006688,0.000765,0.000738,0.000763,0.002224,0.001519,0.001362
408800,0.000531,0.001029,0.001812,0.006799,0.000765,0.000739,0.000765,0.002230,0.001530,0.001350
408900,0.000519,0.001017,0.001859,0.007387,0.000770,0.000727,0.000725,0.002237,0.001494,0.001250
409000,0.000524,0.001057,0.001835,0.006356,0.000778,0.000732,0.000760,0.002238,0.001477,0.001348
409100,0.000535,0.001008,0.001819,0.006367,0.000772,0.000770,0.000773,0.002235,0.001484,0.001355
409200,0.000529,0.001027,0.001854,0.006464,0.000783,0.000758,0.000749,0.002244,0.001504,0.001369
409300,0.000507,0.001006,0.001854,0.005622,0.000766,0.000741,0.000745,0.002234,0.001533,0.001375
409400,0.000544,0.000991,0.001830,0.007616,0.000784,0.000736,0.000740,0.002227,0.001465,0.001470
409500,0.000548,0.000962,0.001867,0.007002,0.000790,0.000763,0.000743,0.002232,0.001512,0.001509
409600,0.000523,0.001049,0.001859,0.007221,0.000773,0.000728,0.000744,0.002221,0.001527,0.001312
409700,0.000517,0.001009,0.001850,0.006770,0.000768,0.000743,0.000753,0.002253,0.001486,0.001328
409800,0.000536,0.000966,0.001847,0.006893,0.000776,0.000741,0.000738,0.002252,0.001491,0.001336
409900,0.000515,0.001012,0.001871,0.006583,0.000801,0.000732,0.000755,0.002210,0.001481,0.001338
410000,0.000523,0.001048,0.001854,0.007211,0.000791,0.000748,0.000746,0.002226,0.001517,0.001342
410100,0.000549,0.001070,0.001850,0.006375,0.000764,0.000742,0.000753,0.002228,0.001493,0.001378
410200,0.000530,0.001012,0.001831,0.005938,0.000782,0.000731,0.000726,0.002263,0.001526,0.001353
410300,0.000544,0.001030,0.001879,0.006459,0.000775,0.000736,0.000748,0.002234,0.001465,0.001380
410400,0.000529,0.001032,0.001822,0.006906,0.000777,0.000741,0.000752,0.002199,0.001483,0.001383
410500,0.000532,0.001032,0.001834,0.006887,0.000760,0.000736,0.000766,0.002237,0.001530,0.001272
410600,0.000530,0.000975,0.001850,0.006380,0.000768,0.000757,0.000754,0.002237,0.001475,0.001333
410700,0.000513,0.001043,0.001839,0.006990,0.000781,0.000732,0.000769,0.002219,0.001478,0.001533
410800,0.000545,0.000981,0.001845,0.006186,0.000773,0.000756,0.000763,0.002240,0.001541,0.001333
410900,0.000516,0.000982,0.001856,0.006888,0.000767,0.000732,0.000736,0.002222,0.001511,0.001331
411000,0.000514,0.001030,0.001847,0.006991,0.000779,0.000730,0.000758,0.002219,0.001504,0.001514
411100,0.000532,0.000988,0.001865,0.007448,0.000775,0.000751,0.000751,0.002209,0.001527,0.001303
411200,0.000516,0.001020,0.001850,0.007447,0.000765,0.000750,0.000723,0.002245,0.001509,0.001406
411300,0.000524,0.001042,0.001822,0.006060,0.000791,0.000747,0.000728,0.002191,0.001512,0.001313
411400,0.000527,0.001002,0.001882,0.007001,0.000758,0.000737,0.000763,0.002214,0.001510,0.001415
411500,0.000511,0.001001,0.001859,0.006261,0.000783,0.000733,0.000752,0.002224,0.001498,0.001398
411600,0.000536,0.000938,0.001817,0.006269,0.000790,0.000743,0.000759,0.002240,0.001518,0.001270
411700,0.000522,0.001010,0.001853,0.007629,0.000748,0.000741,0.000725,0.002223,0.001532,0.001389
411800,0.000505,0.001055,0.001869,0.007109,0.000786,0.000729,0.000743,0.002249,0.001498,0.001410
411900,0.000530,0.001015,0.001868,0.006771,0.000769,0.000750,0.000760,0.002223,0.001485,0.001346
412000,0.000523,0.001029,0.001893,0.007001,0.000779,0.000727,0.000766,0.002237,0.001506,0.001453
412100,0.000528,0.001014,0.001821,0.006574,0.000764,0.000746,0.000764,0.002232,0.001499,0.001445
412200,0.000514,0.000961,0.001891,0.006906,0.000756,0.000732,0.000750,0.002216,0.001549,0.001266
412300,0.000515,0.001064,0.001842,0.007197,0.000769,0.000758,0.000729,0.002208,0.001445,0.001407
412400,0.000527,0.001006,0.001868,0.006264,0.000776,0.000751,0.000749,0.002222,0.001518,0.001313
412500,0.000518,0.000946,0.001830,0.006290,0.000778,0.000740,0.000757,0.002238,0.001513,0.001389
412600,0.000512,0.000962,0.001861,0.006263,0.000770,0.000751,0.000762,0.002250,0.001547,0.001202
412700,0.000517,0.001036,0.001828,0.007176,0.000760,0.000754,0.000736,0.002240,0.001495,0.001263
412800,0.000564,0.000985,0.001873,0.007212,0.000802,0.000748,0.000756,0.002440,0.001514,0.001463
412900,0.000527,0.000938,0.001819,0.006910,0.000780,0.000754,0.000749,0.002227,0.001487,0.001363
413000,0.000530,0.001080,0.001845,0.006763,0.000759,0.000733,0.000730,0.002238,0.001510,0.001387
413100,0.000527,0.001020,0.001852,0.006596,0.000763,0.000736,0.000771,0.002208,0.001557,0.001386
413200,0.000529,0.000967,0.001839,0.006809,0.000775,0.000750,0.000734,0.002236,0.001488,0.001264
413300,0.000528,0.000985,0.001848,0.007334,0.000790,0.000748,0.000741,0.002212,0.001511,0.001370
413400,0.000532,0.000986,0.001834,0.007277,0.000771,0.000745,0.000731,0.002257,0.001545,0.001397
413500,0.000534,0.001053,0.001843,0.006987,0.000781,0.000735,0.000750,0.002242,0.001503,0.001318
413600,0.000535,0.000963,0.001858,0.007110,0.000786,0.000742,0.000740,0.002226,0.001538,0.001255
413700,0.000510,0.000998,0.001859,0.007206,0.000756,0.000734,0.000755,0.002226,0.001490,0.001441
413800,0.000520,0.001019,0.001827,0.006658,0.000765,0.000737,0.000747,0.002250,0.001538,0.001314
413900,0.000529,0.000996,0.001891,0.006617,0.000784,0.000741,0.000778,0.002203,0.001475,0.001398
414000,0.000521,0.001033,0.001829,0.006347,0.000766,0.000759,0.000753,0.002224,0.001459,0.001293
414100,0.000525,0.000996,0.001856,0.006800,0.000778,0.000736,0.000743,0.002219,0.001511,0.001338
414200,0.000542,0.001011,0.001825,0.006160,0.000776,0.000738,0.000777,0.002210,0.001492,0.001429
414300,0.000525,0.001021,0.001823,0.007431,0.000790,0.000723,0.000758,0.002223,0.001473,0.001409
414400,0.000534,0.000992,0.001809,0.006571,0.000757,0.000745,0.000753,0.002240,0.001513,0.001299
414500,0.000534,0.001028,0.001856,0.006986,0.000770,0.000747,0.000751,0.002237,0.001459,0.001349
414600,0.000534,0.001010,0.001848,0.006268,0.000770,0.000733,0.000745,0.002247,0.001530,0.001336
414700,0.000533,0.000978,0.001841,0.007105,0.000768,0.000741,0.000755,0.002224,0.001490,0.001403
414800,0.000529,0.001047,0.001827,0.007317,0.000788,0.000743,0.000747,0.002227,0.001544,0.001344
414900,0.000537,0.000946,0.001838,0.007420,0.000780,0.000735,0.000756,0.002203,0.001491,0.001337
415000,0.000522,0.001016,0.001858,0.006996,0.000776,0.000732,0.000742,0.002208,0.001467,0.001463
415100,0.000520,0.000969,0.001833,0.006886,0.000777,0.000744,0.000749,0.002224,0.001489,0.001343
415200,0.000547,0.000991,0.001817,0.007304,0.000779,0.000716,0.000778,0.002225,0.001495,0.001384
415300,0.000516,0.000967,0.001826,0.006896,0.000765,0.000737,0.000735,0.002224,0.001531,0.001608
415400,0.000515,0.000997,0.001862,0.007302,0.000780,0.000744,0.000742,0.002228,0.001526,0.001457
415500,0.000533,0.001007,0.001861,0.006794,0.000777,0.000748,0.000762,0.002228,0.001525,0.001387
415600,0.000555,0.000952,0.001855,0.006993,0.000772,0.000733,0.000730,0.002238,0.001467,0.001320
415700,0.000507,0.001024,0.001850,0.006450,0.000759,0.000730,0.000751,0.002204,0.001498,0.001462
415800,0.000506,0.001017,0.001885,0.007408,0.000783,0.000748,0.000767,0.002215,0.001498,0.001324
415900,0.000512,0.001023,0.001818,0.006794,0.000778,0.000745,0.000738,0.002255,0.001464,0.001341
416000,0.000535,0.001051,0.001835,0.007322,0.000761,0.000758,0.000733,0.002173,0.001492,0.001262
416100,0.000526,0.001031,0.001839,0.006794,0.000768,0.000752,0.000777,0.002236,0.001450,0.001343
416200,0.000531,0.001021,0.001852,0.006468,0.000777,0.000746,0.000741,0.002231,0.001509,0.001335
416300,0.000522,0.001052,0.001857,0.006993,0.000759,0.000748,0.000734,0.002211,0.001480,0.001418
416400,0.000535,0.001061,0.001836,0.006138,0.000771,0.000740,0.000747,0.002200,0.001511,0.001370
416500,0.000523,0.001054,0.001830,0.006680,0.000784,0.000747,0.000746,0.002208,0.001512,0.001372
416600,0.000523,0.001004,0.001837,0.006908,0.000764,0.000750,0.000745,0.002238,0.001448,0.001296
416700,0.000513,0.001037,0.001834,0.006377,0.000764,0.000733,0.000750,0.002213,0.001507,0.001385
416800,0.000549,0.001003,0.001851,0.006446,0.000782,0.000752,0.000750,0.002229,0.001473,0.001258
416900,0.000534,0.000990,0.001821,0.006674,0.000761,0.000752,0.000741,0.002216,0.001495,0.001456
417000,0.000532,0.000940,0.001823,0.007515,0.000764,0.000751,0.000747,0.002274,0.001515,0.001379
417100,0.000526,0.000920,0.001867,0.006169,0.000755,0.000716,0.000737,0.002230,0.001496,0.001386
417200,0.000534,0.001072,0.001835,0.006757,0.000778,0.000713,0.000775,0.002222,0.001503,0.001414
417300,0.000539,0.000993,0.001830,0.006265,0.000780,0.000746,0.000738,0.002243,0.001524,0.001273
417400,0.000510,0.000961,0.001848,0.007329,0.000777,0.000755,0.000739,0.002273,0.001526,0.001429
417500,0.000520,0.001041,0.001848,0.006900,0.000786,0.000746,0.000731,0.002224,0.001520,0.001406
417600,0.000506,0.000998,0.001832,0.006761,0.000773,0.000751,0.000736,0.002250,0.001493,0.001415
417700,0.000517,0.001019,0.001825,0.006878,0.000769,0.000736,0.000740,0.002238,0.001510,0.001409
417800,0.000510,0.000998,0.001862,0.006646,0.000782,0.000738,0.000736,0.002234,0.001531,0.001437
417900,0.000511,0.001021,0.001828,0.007215,0.000763,0.000726,0.000759,0.002255,0.001523,0.001435
418000,0.000529,0.001031,0.001847,0.006583,0.000779,0.000750,0.000753,0.002217,0.001512,0.001374
418100,0.000535,0.000992,0.001832,0.006706,0.000757,0.000743,0.000761,0.002227,0.001445,0.001406
418200,0.000527,0.000981,0.001830,0.006596,0.000786,0.000755,0.000742,0.002190,0.001514,0.001374
418300,0.000530,0.001012,0.001865,0.007114,0.000777,0.000757,0.000763,0.002241,0.001473,0.001416
418400,0.000548,0.001055,0.001841,0.006566,0.000759,0.000725,0.000722,0.002212,0.001517,0.001333
418500,0.000526,0.001044,0.001833,0.006469,0.000772,0.000733,0.000762,0.002231,0.001524,0.001342
418600,0.000529,0.001005,0.001841,0.006781,0.000753,0.000749,0.000739,0.002230,0.001490,0.001208
418700,0.000521,0.000999,0.001846,0.006588,0.000756,0.000739,0.000761,0.002206,0.001505,0.001400
418800,0.000520,0.001041,0.001868,0.007079,0.000770,0.000737,0.000741,0.002204,0.001512,0.001414
418900,0.000512,0.000984,0.001861,0.006984,0.000790,0.000724,0.000753,0.002220,0.001497,0.001355
419000,0.000522,0.000980,0.001830,0.007014,0.000771,0.000755,0.000766,0.002215,0.001535,0.001494
419100,0.000538,0.001068,0.001831,0.006244,0.000759,0.000749,0.000735,0.002230,0.001488,0.001331
419200,0.000531,0.001053,0.001856,0.006570,0.000776,0.000749,0.000770,0.002239,0.001504,0.001439
419300,0.000532,0.000955,0.001843,0.007006,0.000778,0.000722,0.000765,0.002240,0.001542,0.001409
419400,0.000520,0.001001,0.001861,0.006672,0.000766,0.000743,0.000745,0.002241,0.001523,0.001412
419500,0.000514,0.001010,0.001865,0.006050,0.000771,0.000749,0.000762,0.002246,0.001442,0.001370
419600,0.000528,0.001015,0.001830,0.006324,0.000782,0.000734,0.000743,0.002240,0.001573,0.001355
419700,0.000524,0.000999,0.001842,0.006483,0.000785,0.000772,0.000739,0.002230,0.001477,0.001430
419800,0.000520,0.001039,0.001805,0.006905,0.000776,0.000742,0.000755,0.002219,0.001496,0.001465
419900,0.000522,0.000978,0.001879,0.006490,0.000765,0.000717,0.000739,0.002220,0.001518,0.001312
420000,0.000512,0.000969,0.001836,0.006333,0.000755,0.000719,0.000755,0.002236,0.001564,0.001356
420100,0.000543,0.000991,0.001847,0.007041,0.000777,0.000747,0.000747,0.002242,0.001510,0.001411
420200,0.000515,0.001059,0.001863,0.006991,0.000777,0.000731,0.000765,0.002219,0.001484,0.001233
420300,0.000542,0.001000,0.001854,0.006999,0.000758,0.000742,0.000747,0.002227,0.001515,0.001387
420400,0.000503,0.000924,0.001828,0.006370,0.000783,0.000740,0.000766,0.002236,0.001544,0.001439
420500,0.000531,0.001007,0.001887,0.006791,0.000776,0.000751,0.000757,0.002207,0.001448,0.001438
420600,0.000521,0.000974,0.001892,0.007186,0.000770,0.000746,0.000748,0.002235,0.001506,0.001467
420700,0.000529,0.000942,0.001837,0.007207,0.000765,0.000715,0.000764,0.002214,0.001500,0.001386
420800,0.000538,0.001026,0.001827,0.006894,0.000769,0.000731,0.000732,0.002227,0.001472,0.001390
420900,0.000528,0.001012,0.001837,0.006878,0.000793,0.000732,0.000759,0.002236,0.001480,0.001418
421000,0.000512,0.001002,0.001837,0.007437,0.000763,0.000754,0.000748,0.002208,0.001488,0.001413
421100,0.000527,0.000968,0.001881,0.006365,0.000773,0.000765,0.000737,0.002236,0.001501,0.001386
421200,0.000501,0.000984,0.001854,0.006887,0.000778,0.000753,0.000749,0.002233,0.001491,0.001349
421300,0.000533,0.000964,0.001824,0.007216,0.000784,0.000746,0.000760,0.002229,0.001510,0.001339
421400,0.000513,0.000975,0.001814,0.006868,0.000755,0.000739,0.000754,0.002216,0.001497,0.001342
421500,0.000536,0.001043,0.001827,0.006769,0.000762,0.000757,0.000764,0.002241,0.001507,0.001342
421600,0.000502,0.000985,0.001853,0.006590,0.000769,0.000749,0.000741,0.002223,0.001484,0.001455
421700,0.000518,0.001036,0.001824,0.006462,0.000783,0.000733,0.000730,0.002227,0.001523,0.001414
421800,0.000528,0.001027,0.001863,0.006895,0.000764,0.000758,0.000767,0.002232,0.001454,0.001433
421900,0.000525,0.001034,0.001812,0.006995,0.000772,0.000749,0.000762,0.002239,0.001546,0.001351
422000,0.000559,0.001033,0.001852,0.006648,0.000770,0.000734,0.000751,0.002233,0.001485,0.001330
422100,0.000548,0.001052,0.001854,0.006658,0.000785,0.000743,0.000761,0.002314,0.001611,0.001342
422200,0.000549,0.001014,0.001862,0.006697,0.000841,0.000817,0.000779,0.002226,0.001510,0.001336
422300,0.000521,0.001034,0.001891,0.006505,0.000787,0.000750,0.000771,0.002249,0.001530,0.001422
422400,0.000551,0.001073,0.001829,0.007082,0.000787,0.000721,0.000754,0.002231,0.001509,0.001432
422500,0.000544,0.001035,0.001831,0.006793,0.000782,0.000751,0.000775,0.002207,0.001519,0.001419
422600,0.000532,0.000950,0.001870,0.006282,0.000772,0.000748,0.000738,0.002247,0.001484,0.001519
422700,0.000544,0.000984,0.001834,0.006478,0.000771,0.000735,0.000758,0.002224,0.001463,0.001313
422800,0.000539,0.001054,0.001859,0.006690,0.000782,0.000743,0.000754,0.002236,0.001544,0.001338
422900,0.000514,0.001026,0.001848,0.006586,0.000780,0.000739,0.000741,0.002228,0.001495,0.001521
423000,0.000513,0.001024,0.001857,0.006676,0.000777,0.000760,0.000733,0.002229,0.001522,0.001429
423100,0.000525,0.000966,0.001876,0.006561,0.000773,0.000772,0.000759,0.002222,0.001527,0.001350
423200,0.000529,0.001003,0.001829,0.006478,0.000782,0.000729,0.000737,0.002200,0.001499,0.001430
423300,0.000526,0.001021,0.001835,0.006461,0.000774,0.000730,0.000730,0.002233,0.001504,0.001398
423400,0.000511,0.000995,0.001869,0.006796,0.000768,0.000745,0.000756,0.002228,0.001475,0.001368
423500,0.000537,0.001091,0.001830,0.007209,0.000782,0.000757,0.000740,0.002216,0.001461,0.001332
423600,0.000528,0.001021,0.001837,0.007023,0.000772,0.000725,0.000738,0.002241,0.001515,0.001546
423700,0.000527,0.001011,0.001833,0.007632,0.000772,0.000747,0.000752,0.002225,0.001509,0.001380
423800,0.000512,0.001031,0.001862,0.006799,0.000778,0.000760,0.000745,0.002251,0.001452,0.001321
423900,0.000522,0.000938,0.001867,0.006575,0.000754,0.000747,0.000755,0.002245,0.001510,0.001445
424000,0.000505,0.001017,0.001817,0.006786,0.000766,0.000737,0.000755,0.002238,0.001510,0.001475
424100,0.000518,0.001013,0.001819,0.007222,0.000786,0.000748,0.000759,0.002217,0.001490,0.001311
424200,0.000522,0.001048,0.001847,0.006686,0.000776,0.000749,0.000750,0.002232,0.001475,0.001277
424300,0.000531,0.000975,0.001839,0.006582,0.000764,0.000748,0.000741,0.002244,0.001518,0.001506
424400,0.000514,0.000981,0.001858,0.006879,0.000783,0.000753,0.000734,0.002224,0.001494,0.001344
424500,0.000525,0.001043,0.001846,0.007007,0.000770,0.000740,0.000756,0.002231,0.001480,0.001313
424600,0.000539,0.001046,0.001845,0.007109,0.000770,0.000737,0.000746,0.002236,0.001508,0.001377
424700,0.000522,0.001020,0.001855,0.006804,0.000775,0.000740,0.000774,0.002242,0.001524,0.001592
424800,0.000520,0.001036,0.001844,0.007325,0.000780,0.000732,0.000729,0.002229,0.001501,0.001314
424900,0.000521,0.001015,0.001804,0.006988,0.000784,0.000751,0.000741,0.002207,0.001491,0.001364
425000,0.000505,0.001014,0.001810,0.005947,0.000777,0.000733,0.000725,0.002225,0.001505,0.001489
425100,0.000527,0.000985,0.001864,0.006901,0.000775,0.000740,0.000747,0.002247,0.001554,0.001385
425200,0.000521,0.000973,0.001832,0.007305,0.000772,0.000738,0.000772,0.002230,0.001497,0.001280
425300,0.000535,0.000995,0.001835,0.006448,0.000763,0.000744,0.000755,0.002221,0.001520,0.001334
425400,0.000538,0.001033,0.001826,0.006665,0.000757,0.000755,0.000736,0.002220,0.001499,0.001418
425500,0.000510,0.000982,0.001827,0.006880,0.000774,0.000736,0.000777,0.002186,0.001504,0.001494
425600,0.000492,0.001002,0.001851,0.005743,0.000755,0.000745,0.000730,0.002213,0.001514,0.001323
425700,0.000516,0.001040,0.001813,0.007209,0.000768,0.000738,0.000752,0.002208,0.001488,0.001442
425800,0.000530,0.000961,0.001834,0.006898,0.000788,0.000719,0.000783,0.002219,0.001528,0.001414
425900,0.000514,0.000964,0.001844,0.006576,0.000773,0.000766,0.000726,0.002235,0.001511,0.001447
426000,0.000541,0.000978,0.001821,0.006676,0.000780,0.000742,0.000756,0.002235,0.001479,0.001494
426100,0.000533,0.000962,0.001866,0.006876,0.000775,0.000745,0.000748,0.002229,0.001480,0.001384
426200,0.000540,0.000995,0.001841,0.006246,0.000763,0.000737,0.000770,0.002250,0.001520,0.001319
426300,0.000509,0.000965,0.001841,0.007103,0.000763,0.000756,0.000761,0.002242,0.001466,0.001418
426400,0.000500,0.001065,0.001847,0.007123,0.000773,0.000770,0.000749,0.002227,0.001490,0.001427
426500,0.000525,0.001020,0.001851,0.006875,0.000775,0.000756,0.000753,0.002224,0.001480,0.001267
426600,0.000538,0.000999,0.001882,0.006798,0.000793,0.000745,0.000730,0.002228,0.001493,0.001493
426700,0.000516,0.001064,0.001846,0.006281,0.000763,0.000733,0.000745,0.002259,0.001458,0.001368
426800,0.000532,0.001036,0.001861,0.006280,0.000784,0.000734,0.000767,0.002245,0.001557,0.001355
426900,0.000522,0.001040,0.001841,0.006980,0.000770,0.000731,0.000752,0.002243,0.001517,0.001429
427000,0.000518,0.000999,0.001873,0.007208,0.000766,0.000723,0.000755,0.002244,0.001516,0.001390
427100,0.000525,0.001026,0.001843,0.006467,0.000776,0.000741,0.000732,0.002239,0.001504,0.001317
427200,0.000513,0.001045,0.001848,0.007333,0.000787,0.000743,0.000762,0.002223,0.001479,0.001414
427300,0.000511,0.000950,0.001849,0.006900,0.000763,0.000754,0.000744,0.002206,0.001535,0.001295
427400,0.000511,0.001011,0.001890,0.006886,0.000755,0.000718,0.000737,0.002226,0.001576,0.001384
427500,0.000511,0.000987,0.001827,0.006261,0.000763,0.000755,0.000761,0.002222,0.001477,0.001459
427600,0.000527,0.001032,0.001816,0.007346,0.000773,0.000767,0.000750,0.002227,0.001465,0.001341
427700,0.000537,0.000987,0.001865,0.006563,0.000767,0.000739,0.000754,0.002227,0.001463,0.001414
